region,ra_peak,dec_peak,ra_cen,dec_cen,ra_ctd,dec_ctd,r_circ,r_max,r_cen,r_ctd,npix,background,snr
11,353.6017344755579,-36.10709049768959,353.6018289027942,-36.10724153873193,353.6018314805207,-36.107216381387474,3.2390575556198047,2.95296456490253,1.0972791414010032,1.0935094985854283,206,910.7583717158244,34.32723403352464
12,353.610058990705,-36.08131386862931,353.6100482795949,-36.08134847588514,353.61007530067695,-36.08133834524108,2.4926710529686016,1.5231545736286316,0.7434413441104749,0.7383727902773448,122,219.0062955796503,32.97612074051232
13,353.61315061017893,-36.095980814093586,353.61321736847856,-36.09584179485397,353.6132002593364,-36.095875316374375,3.231186201200472,2.690724826949924,0.9607005905470536,0.9517907391178536,205,697.7986935179683,26.082574082328286
14,353.59795658815426,-36.093867565033946,353.5978910027138,-36.09384871383285,353.59790831540795,-36.09385468345939,2.9768686956862465,1.843908938662612,0.8622348123308164,0.8604944181548725,174,439.5656294736574,20.060672701723256
15,353.6311627561959,-36.082758642323796,353.63115488597373,-36.0826324524145,353.63115050128454,-36.08266767165051,2.670232471249818,2.2360680243753914,0.967455898104795,0.9590269341951143,140,691.19436987202,26.14281285871968
16,353.62917035745835,-36.096147657695205,353.6291669902082,-36.096097537097094,353.62916530671913,-36.09610154161024,3.0612159429303247,2.126029207138372,0.9462823790227146,0.9461598865539194,184,699.0541318053833,18.982092572455116
17,353.6022169699531,-36.10264613560682,353.6021007954786,-36.102621850324304,353.60211886271,-36.1026139665096,2.9768686956862465,2.505992853282261,1.089435694777661,1.0877972899135109,174,1498.1936531709812,27.558573103339615
18,353.62243241962693,-36.10987006521272,353.6226099751694,-36.109896520179774,353.62258466235687,-36.10990147706264,3.1025297674958465,2.433104988459792,0.9798503285080321,0.9769177899449044,189,805.9104773365137,37.709494606785064
19,353.6012540139966,-36.103812636183655,353.6012135559738,-36.10377298782276,353.6012291244117,-36.10374512314703,3.127056076178688,2.2090722493920856,1.0756635113701454,1.0700181294683835,192,975.7834975657604,28.36325138316379
20,353.5930068770151,-36.092644232204464,353.5930280297738,-36.09268802267975,353.59303164136156,-36.09266919383853,4.246065467400368,2.6683327655773716,1.3249941058330388,1.3232174240211771,354,1086.6266630824748,31.66433973058442
21,353.6106089133916,-36.08136947970995,353.61065933078015,-36.081322923821915,353.6106253704547,-36.08133446731811,2.312489154112443,1.5231546687318538,0.6906759262430647,0.6823075939272618,105,305.6567772520149,25.146049391943876
22,353.6081286483449,-36.111869208217804,353.60805393817617,-36.11186439816904,353.60807609574186,-36.11185899105648,2.0310825007719226,1.2165525296861814,0.5836706177942302,0.5797756350826206,81,420.6930882621384,19.2859978107358
23,353.6148685280334,-36.10564760175249,353.614935642076,-36.10556126059102,353.6149261097746,-36.10557198093767,2.056004690782767,1.3416408190043123,0.6245357768248277,0.6227253073135621,83,472.49416977627476,17.357419873433475
24,353.6154882239033,-36.09631430611098,353.6155066924583,-36.09634581629237,353.6154924485436,-36.096328493647796,1.847236308621676,1.2806248021806963,0.5671197305684059,0.5621557113465342,67,562.5244731093561,15.440644539230268
25,353.61088374785936,-36.08225839531111,353.6109880003561,-36.08217461660725,353.61094941315747,-36.08219257305605,2.4926710529686016,2.0000000135429494,0.7931203808448641,0.7824688030109468,122,371.64724565692785,19.6408618560021
26,353.62146968532863,-36.11025894978028,353.62132841460215,-36.11025683496086,353.6213579082779,-36.11025961339435,3.0612159429303247,2.600000032508986,1.0928710709041864,1.089453581251259,184,789.5228486173743,28.632110387582777
27,353.6139749022326,-36.102980875197794,353.6138794771616,-36.10300411102631,353.6138940248023,-36.10299737104026,2.234076770248023,1.4560220061492797,0.6706094212559158,0.668833147577706,98,609.45806530708,14.77487293426451
28,353.62167619145845,-36.09037006266519,353.6217842948693,-36.09025282195933,353.6217485273233,-36.090279698377955,2.717496892263898,1.8973666331696053,0.890367366069925,0.878957126330008,145,633.9117880745835,25.075326389534425
29,353.60194540169346,-36.08936831217574,353.60168610968367,-36.08935601915957,353.6016993448988,-36.08936643197692,2.5432374814898093,2.1540659548700125,0.8450354428348114,0.8433250749921566,127,667.0326463604399,24.228733195986702
30,353.60187295105675,-36.103479410480155,353.6019232864995,-36.10345880052398,353.6019052832895,-36.103451491970745,3.8497413290657976,3.4058773146302777,1.3410502179165185,1.3397691438031039,291,476.49948106809836,29.308064942990793
31,353.6225699310779,-36.08898117654842,353.6225609148923,-36.08894110368353,353.6225637007676,-36.08894340209057,1.7625846048215097,1.0198039497404705,0.506179370458349,0.5060468428687732,61,312.27195410414225,17.97557910255374
32,353.6189940489727,-36.11103668108163,353.61897634469784,-36.11107628451263,353.61898144975464,-36.111065985465935,2.2680140565547773,1.4142135204829152,0.676081889511661,0.6749011828943817,101,263.42741669921065,18.756679535084164
33,353.6159694547655,-36.09692544425088,353.6159450581067,-36.09692185868494,353.61594268056655,-36.09690694802835,1.7769732893161914,1.2165524593229735,0.6140584225165115,0.6116686593162455,62,1099.747078318594,18.33663978843051
34,353.61514500700946,-36.090369841321866,353.61499654671326,-36.090479468339986,353.6150188118783,-36.09046768394022,2.3989670156554754,1.8973665976113594,0.8002428080350203,0.7964881440292612,113,555.6678142648518,22.029861911221317
35,353.6295140349207,-36.09509208258284,353.6296733925978,-36.095217563359526,353.62964119402375,-36.095186952844756,2.0806283791440396,2.1633307189038837,0.8960808233707376,0.8843327287643397,85,1681.0175999600294,22.48609789573148
36,353.63157528917117,-36.083425278497735,353.63164805440294,-36.083423499921814,353.6316045733193,-36.08342147500461,3.09431113115802,2.059126035431491,1.0028745709218205,0.9948373167316217,188,664.2764140329048,20.181243704924984
37,353.60978303709135,-36.08742495039708,353.6098911406606,-36.087437260305435,353.60985949780587,-36.08743726643869,2.5829779740470595,1.61245155741015,0.7786241667238805,0.7731631326273586,131,329.8581641105627,21.159814696210773
38,353.61431908526873,-36.099314232403856,353.6144724610206,-36.099368577260464,353.6144455691533,-36.09935148291554,2.1528102431092235,1.8439088466903486,0.7459892548552657,0.7393199892507631,91,690.0843958746742,12.685562463713406
39,353.6294443472432,-36.08453653148869,353.62932557808995,-36.08465608819981,353.62934053877586,-36.08462059482362,2.8367012395961315,2.209072160508866,0.960732988291897,0.9512027374909732,158,388.1279931824809,19.36325523503096
40,353.6272456992743,-36.103814415782225,353.62739119210823,-36.10378864503711,353.6273405629741,-36.10378808880437,1.8746042631630413,1.7088007177605578,0.7072147243171892,0.6917100768093993,69,483.05234755908504,12.909877790623502
41,353.6238759596768,-36.078481169513914,353.62389583636576,-36.07850258827723,353.62387357635816,-36.0784857456889,2.056004690782767,1.4422204638284486,0.6252037034763043,0.6188768288956759,83,286.2180748625636,15.57659437794518
42,353.6009098882255,-36.10497924160507,353.60092973729724,-36.10495271115433,353.6009323504453,-36.104971355867114,3.199507140118726,2.0099751670036405,0.9922355598833731,0.9899335398931441,201,488.6399463910556,14.442700078989674
43,353.6143862552621,-36.11470312549044,353.61441161801105,-36.114824636385116,353.6143957745828,-36.11477346081077,4.36436290760038,3.4409300608070406,1.496445398706313,1.4843464435983318,374,380.9284205547563,20.603345817046296
44,353.6291015236235,-36.09520321706013,353.6290371961041,-36.095331151245915,353.6290467497098,-36.09531442159784,2.356124872549269,1.9999999742486327,0.8656817491972906,0.863136895800995,109,517.6567491532019,24.086147827370862
45,353.6064776019782,-36.11486899966329,353.60650193271033,-36.11482293242881,353.6065002534994,-36.11482867082781,2.0435815879801167,1.2165525527965708,0.5857897357770384,0.5854049906593164,82,311.48970623110694,16.553742953734442
46,353.5961061503703,-36.07636717558491,353.5962356691875,-36.07625523147417,353.59621713285765,-36.07627881340095,2.5631847476983474,2.0000000257882773,0.8473124643050183,0.8413218012417621,129,339.2676371456245,20.604541646594633
47,353.61686272926636,-36.10448104486262,353.61679285997354,-36.10446132830153,353.6168043718607,-36.10446501365863,1.7769732893161914,1.0770329933386984,0.5471820613501712,0.5459954629407973,62,467.57105359132083,10.944065156350183
48,353.608263981402,-36.12403588965836,353.6080876273245,-36.123972553965864,353.60814093972374,-36.1239903637454,3.0193368709542443,2.6076810000639976,1.0097613809359396,0.9957280128545648,179,410.90401862693426,19.59703877003698
49,353.62848275025175,-36.09531436057062,353.62848451670993,-36.095360894183024,353.6284993475654,-36.09535170699655,2.4410573670769318,2.0099750781782597,0.8745373339532704,0.8728461692105477,117,536.122011047598,13.76596336858047
50,353.6148694871885,-36.09575871297587,353.6148171083309,-36.095705799583364,353.614819356329,-36.09570565426758,1.4625465582862907,1.2165525473853167,0.6600685913237098,0.6600359912597067,42,2010.4592215256991,21.799695504775244
51,353.5987805101303,-36.0975343966987,353.5987758100064,-36.09744550687399,353.598788740283,-36.09746372988628,2.854598585844434,1.8439089386304932,0.8457820874318783,0.8423947515955357,160,244.82739324023896,12.493479757160138
52,353.61596922885843,-36.09964766645122,353.6159463078788,-36.0996696559355,353.6159473743001,-36.099656228396874,1.563528038089344,0.999999955365047,0.48734004274904796,0.4849268218985201,48,518.6093095669761,9.591749249831647
53,353.63102661061805,-36.095091984804256,353.6308840332155,-36.09510565602205,353.63090314682813,-36.09510805305378,2.4926710529686016,2.20907222404762,0.8722354021237566,0.8704187051869003,122,769.7507676671373,13.79309463905078
54,353.6140452031407,-36.0886475470324,353.61414912190014,-36.08866951808903,353.61409604182853,-36.088655871327205,2.0928315827817965,1.7088007178104285,0.7286674594634478,0.7104204674052728,86,419.3399273504692,13.05488517650305
55,353.61088303402624,-36.0870917281779,353.6107837269662,-36.08713630016477,353.6108138666957,-36.08712373978682,2.0310825007719226,1.720465040978497,0.6320314220713144,0.6242841306646963,81,355.77363526012346,14.35428708985262
56,353.6071019472449,-36.087257970854,353.60714225279236,-36.087319379492314,353.607158688486,-36.08732249812378,4.507871241947046,3.059411661112367,1.4485462263037077,1.447713308294597,399,335.1957615629743,21.41875699832521
57,353.6233949837322,-36.09553672858721,353.62343388431555,-36.0955696230126,353.6234122138105,-36.095559170136184,1.967396303746374,1.2649110341394665,0.6373431782847241,0.6331007045573874,76,436.2832732059019,12.850096264374468
58,353.62449535981676,-36.10787004855892,353.624521772675,-36.10786857643311,353.62449691402537,-36.107865595650296,2.773151068766428,1.6124515276384888,0.8627705829466129,0.8596688535997288,151,508.83556196112755,12.476051380301017
59,353.630820550558,-36.09698088811476,353.6307843588252,-36.09693508163544,353.63079157793874,-36.096943376501414,1.703815178355966,1.0198039431877624,0.5030023364819187,0.5016758522504728,57,367.4730884124811,8.35837034564417
60,353.6089576266862,-36.09003597141289,353.6089914805866,-36.09007992213196,353.60897444130205,-36.090073001788234,1.847236308621676,1.1661903417429549,0.5828885604661799,0.5802424216342147,67,266.9676215060885,12.450593163541345
61,353.61624403334207,-36.1024810143533,353.6162079643131,-36.1024591545402,353.6162127112415,-36.102460730087195,1.7625846048215097,1.019803949743116,0.5450528552343579,0.5448484223433933,61,554.1708026449217,10.579822596559213
62,353.6203696172963,-36.102870046634834,353.6202925401351,-36.10283913126145,353.62031511176724,-36.102859430356794,2.5130197257256874,1.8867962168555548,0.8659041940615501,0.8603136203460985,124,413.8235701369709,14.282834507364635
63,353.62043836884095,-36.10320338115897,353.6204166551349,-36.10319753282128,353.6204056423738,-36.10317782887772,1.967396303746374,1.4422205210722971,0.7224946602925821,0.7182901995842287,76,422.43440439277174,14.653668673375705
64,353.62827605569504,-36.089425481926284,353.62836233608385,-36.08952968978656,353.6283313550156,-36.0895019094843,2.7914558950087667,1.8439088443298648,0.8725873312536994,0.8621390043096246,153,377.83548867802244,14.827742000908621
65,353.62284492747597,-36.08987006490748,353.62289238195586,-36.08977468618459,353.62288550010504,-36.08978962918512,2.3989670156554754,1.708800784990183,0.7840996488832206,0.7819958867148444,113,391.08913332152173,21.04505820345732
66,353.61493756307055,-36.10281427279194,353.61493334627795,-36.10288683487281,353.61493127788754,-36.10288264402896,1.5797308339337177,1.2649110269474118,0.546960764140268,0.5467195475530494,49,851.838837075304,13.72563892055429
68,353.61390645142245,-36.100147537013406,353.6139231276992,-36.10007683111871,353.61390594571816,-36.10009885608584,2.245446191105733,1.886796235983013,0.7285563572720902,0.7225023552048181,99,455.34651344140815,11.316711826589561
69,353.6303386433641,-36.090758698388846,353.630246138792,-36.09080077953506,353.6302601640194,-36.090786830878805,3.721941193345023,2.6683327656081404,1.3823848496174316,1.3808698708456864,272,558.4804346151045,23.56134437762989
70,353.60544642648927,-36.11309108037667,353.60537224163596,-36.1131478158626,353.60538452624706,-36.113120610791064,2.670232471249818,1.7088007489394004,0.8162209107433509,0.8095358227320409,140,231.40084417003612,14.293449208716964
71,353.62504490044125,-36.090147816081036,353.6248832091384,-36.09003087838106,353.6248827649289,-36.090034361522456,2.8723844188903156,2.2803508907759404,0.9814325412163619,0.981351582629738,162,279.9903126734274,19.99443135512036
72,353.61156837515927,-36.102369569763674,353.61156526768974,-36.102409252008655,353.61157347227,-36.102394137428846,2.6026206750102996,1.5231545866393734,0.7940584941660519,0.7918324703235762,133,356.0502253087759,9.358821671362579
74,353.61404393132005,-36.10048088007196,353.6140661105001,-36.100488946130085,353.6140450452099,-36.10047985606575,1.7769732893161914,1.1313708697452334,0.573012359107796,0.5687862847332469,62,523.1419308253797,7.788481423920706
75,353.62628324540896,-36.10798111659151,353.62616733148246,-36.108061278905836,353.6261813868686,-36.108046779350715,1.8881394877652593,1.7088007130820309,0.6636557704790428,0.6603356470280035,70,506.0013411901348,9.107982632746575
76,353.5994018894965,-36.08875674010035,353.59945940433585,-36.0886301573077,353.5994515540182,-36.08866453603464,2.4926710529686016,1.788854386989272,0.8275208978903935,0.8178947825767457,122,301.7753324320162,16.16384834795203
77,353.6233261743169,-36.0903145069557,353.62343528573234,-36.09028869968488,353.62339114323487,-36.09029925201979,2.8096414677602564,2.1633307762151914,0.9425137562427794,0.9329514485137539,155,444.95930795801974,22.848983145540267
78,353.6218137144573,-36.08753673029683,353.6219675206909,-36.087571570973,353.6219268576637,-36.0875533825286,1.7334489682638439,1.7088007178980782,0.6490997681700815,0.6348611699334337,59,306.6969197360362,13.196840755954762
79,353.6081999327362,-36.098035883656195,353.6081098405712,-36.09802533651503,353.60812208541614,-36.09801683923628,1.7186959427966244,1.341640781404068,0.606783213750199,0.6049640052515932,58,611.7608616373822,15.533076601457353
80,353.6040057506055,-36.0983130903712,353.60398396084645,-36.0982663390437,353.60399140369765,-36.09826184721627,2.0435815879801167,1.4560220061288132,0.6308621177721887,0.6302831130743614,82,248.8604297474535,10.462025148879022
81,353.62882731152945,-36.10514767621175,353.62871018743044,-36.10512753579021,353.62872826991304,-36.10513200832991,2.1528102431092235,1.5231546541204881,0.6724079162230786,0.6701544639956974,91,290.31603583343446,10.038886980721168
82,353.60744364849745,-36.097869124821315,353.60707728650027,-36.097874525073905,353.60709135392466,-36.09787761717604,3.2232956248285585,2.9120439593887566,1.2120953002392376,1.2113532371761577,204,809.0980498716322,18.95333704124634
83,353.59974554854836,-36.08903458328726,353.5998530857779,-36.08889520961618,353.5998241800706,-36.088916893479656,1.6736567743768012,2.000000025755776,0.6651900498203336,0.6552195954571559,55,407.66082250081735,12.693844667702336
84,353.62559493946833,-36.09131446978112,353.6256411483881,-36.091309914833836,353.6256366214241,-36.09129682941704,2.4926710529686016,1.442220471591499,0.7553910127511374,0.7538057006299943,122,289.346765834813,10.428120976222283
85,353.6148016028972,-36.08686982003613,353.6147874323932,-36.08682915474447,353.6147905658091,-36.08682650974422,2.222649192646566,1.4142135852248474,0.6502960681680399,0.6501624475778478,97,200.80788907870019,11.705964145611997
86,353.6143875158588,-36.10248090368606,353.6144330960867,-36.10250213020421,353.61442698731133,-36.102498520733576,2.1290215544369624,1.2806248719410331,0.7073214475152092,0.7069788306200369,89,358.80073753446095,11.030899809901136
88,353.61603808208423,-36.098481003498186,353.6160427089249,-36.09837279477884,353.6160347762888,-36.098388412961796,2.612386640560787,1.6970562945661145,0.8441815910732434,0.8419909842309974,134,612.9081055058734,10.051500011671509
89,353.623945177987,-36.104370056506355,353.6239813236498,-36.104197992560174,353.62398690115407,-36.10421390559389,2.985410660720923,2.2803508955420013,1.061434581329617,1.059763370138562,175,584.030655413194,13.359525212286757
90,353.59898375200737,-36.10764554737443,353.59904984273857,-36.10765634773922,353.59903198674994,-36.107648899361955,2.2903595622322865,1.5620498938173961,0.7517136132274764,0.749437948096729,103,509.79899838532947,14.24186495873701
94,353.60345505455643,-36.10097967115649,353.60346880770277,-36.10097374739267,353.60345041475676,-36.10098677317271,1.9544100476116797,1.2165525152683,0.6285560733580207,0.6245170489792115,75,321.53801638086605,10.478325565137267
95,353.5971337469522,-36.0870896171382,353.5971039689356,-36.08710798355121,353.59710405052465,-36.08710531099221,2.5432374814898093,1.4142135205660402,0.7747890868875533,0.7747293108359024,127,285.6044394663545,11.88015554205917
96,353.6204385138894,-36.09764782561133,353.62052281584766,-36.097586957441166,353.62049691598975,-36.0975935277322,2.420103697319962,1.5231546556592295,0.7568328702066099,0.7527021860044814,115,336.90374989764575,8.582412395803283
97,353.62435741720446,-36.09048116203419,353.62428775959785,-36.09032399934457,353.62431844948253,-36.09034434163975,2.7823185353208193,2.4000000446713785,0.9825864937636486,0.9757777551585264,152,360.8064709672295,16.751734407840047
98,353.5932822538543,-36.09164429940374,353.5931580995169,-36.09166545225223,353.59315745173564,-36.09166659518165,2.6606788360731373,2.332380749294153,1.0075716056938115,1.0075614422875239,139,1063.9892058695382,22.501096049039077
99,353.6069634771729,-36.09220239728666,353.60694162308306,-36.09219981903019,353.6069515489653,-36.092202177081674,2.773151068766428,1.6492422974531467,0.8456497005822249,0.8451139524737586,151,287.76681111965956,15.178713374142516
100,353.61005812069163,-36.086813868048004,353.6100874781181,-36.08683238958136,353.6100850255456,-36.086814856913236,2.2111625566165474,1.442220463799478,0.7030560903804868,0.7001807789088805,96,197.1237686979716,13.83161779693215
101,353.6176878521806,-36.104758858390525,353.61766820633494,-36.1047520548716,353.61767334499064,-36.10475329731731,1.5797308339337177,0.8944272383610941,0.49868881753042454,0.4984447220558522,49,415.67266631154945,7.362510962026924
102,353.60813124778804,-36.09764698659721,353.6080789443148,-36.09758900931981,353.6080810566687,-36.097621218396114,2.164606551922404,1.6124515967524946,0.7247319133943808,0.7153695322585414,92,380.3383730902992,14.261317572731008
103,353.6159696115081,-36.095036555385676,353.6158214456116,-36.095121054296875,353.6158487239272,-36.09511245838142,1.9015783725757567,1.8439088749623147,0.6819100901945886,0.6765701458399012,71,546.2347362087297,9.229684129114471
104,353.61273630568184,-36.11031411439489,353.61264045103167,-36.11040160657223,353.61263771393726,-36.110398471446096,2.854598585844434,3.2000000165636266,1.144322683159134,1.1442393322514668,160,542.940051419427,21.06559554173159
105,353.61459478926906,-36.0925920286511,353.61481373850603,-36.09267960318586,353.6147850442507,-36.09264615966172,3.0612159429303247,2.9732137053518093,1.13344915717039,1.123941259041382,184,453.5222476638329,15.00561172906837
106,353.6296518557551,-36.0985365188823,353.62961157677404,-36.098455568879395,353.62960894953085,-36.09847990038841,1.8881394877652593,1.4560220253647311,0.6130601641312645,0.6067221377568388,70,341.44573448369607,8.3999923086724
107,353.61163767211104,-36.09848068716619,353.61150930987935,-36.09841227474094,353.61151600492326,-36.098426585611705,2.9683021493047717,2.0396078524708083,0.9710869678750861,0.9695238079677719,173,506.0357584436845,12.425896502538732
108,353.6205758330785,-36.10553671674513,353.62062662673037,-36.105405404399576,353.62062276939366,-36.105426586302954,2.1170269713604912,1.7888544144484044,0.7476509867806771,0.743667481215485,88,569.6704063680423,9.578837026161864
109,353.59816741945974,-36.07908983140814,353.5980986747474,-36.07910681094782,353.59810669568634,-36.079099756967175,2.0806283791440396,1.2806248326078356,0.6281157799551074,0.6271681871309532,85,175.10937594816295,11.070377154834226
110,353.60833310061315,-36.12214700923558,353.608093309132,-36.121967437974625,353.60813124666674,-36.121982604277854,4.422325113233095,3.5777088113607807,1.6046443408178732,1.5999161975866922,384,405.9616370319244,18.92450328874353
111,353.618169072442,-36.10681443216516,353.61820345010835,-36.10689100995767,353.6181891703414,-36.106878673205784,1.9413369239820484,1.216552459269749,0.6153146361804549,0.6123027623436869,74,400.06836416913706,9.419760578959314
112,353.61356459320257,-36.083147512732445,353.61349585020616,-36.08314750760348,353.6135067370668,-36.08314612476601,1.5138795132120961,0.8944272258475133,0.46077981099991555,0.4596629234592635,45,185.34070626479058,10.91759761096124
113,353.6247695026668,-36.076314489592676,353.624629483893,-36.07635410119681,353.6246639635685,-36.07635044561628,2.3452920571340155,2.0396078305686,0.8289159393797215,0.8227172417734043,108,491.422733018851,13.379762832417367
114,353.6242887848059,-36.095592274101826,353.6242728625705,-36.09557999362471,353.6242771836479,-36.09557622626809,2.199615936929358,1.2649110939385275,0.6939442635205483,0.6936978467205165,95,338.23763021259424,10.596379752674112
115,353.62916989932194,-36.09075876892636,353.6291946149613,-36.09086119809221,353.62917993662296,-36.090852786090935,3.127056076178688,3.1622776230396603,1.2933865581664972,1.2923267231344644,192,453.04082842715206,12.298410469007676
116,353.6057926812773,-36.10175779594005,353.6057022526578,-36.10173544035297,353.6057082940713,-36.10174425305171,2.164606551922404,1.4142135852138615,0.679759405777955,0.6787912274425812,92,366.8356299382711,11.732073326157357
117,353.60984845034926,-36.108147179083325,353.60991904095056,-36.10804630927501,353.6099093882157,-36.108050921488285,2.7823185353208193,2.163330793170646,0.9390257270302794,0.9384590765546854,152,442.3600247436551,15.694748962527914
118,353.5994033747469,-36.08370118526818,353.599367442885,-36.08369360260239,353.5993601551733,-36.08369403420151,1.4969641274038221,0.8246211520669817,0.4476102674567575,0.44710511713823914,44,182.81195001142984,8.461491304934487
119,353.593626495658,-36.090311049199784,353.5935731780343,-36.09031613843066,353.5935750741222,-36.090314311886985,2.234076770248023,1.264911065702617,0.6877189381461782,0.6876653795255008,98,259.2905039564867,12.105003107085958
120,353.6229825994117,-36.117647841561045,353.62295882585335,-36.117630008997814,353.62295577858544,-36.117637018627896,2.0310825007719226,1.0770330090877909,0.622057371156135,0.6214821421747896,81,197.29458760471152,12.753327893096499
121,353.62277618123477,-36.09059228729007,353.6227409679186,-36.09054553939021,353.6227708353025,-36.09053860356591,2.0435815879801167,1.4142136057100025,0.6993948861429131,0.6935274324237692,82,263.5080214974905,12.874840390461403
122,353.6106747065159,-36.10098059646824,353.6107271951575,-36.101010470175346,353.6107220518579,-36.101004037871675,3.0778080207884333,2.009975112203598,0.998321962773892,0.9979412369138138,186,411.49015022328143,10.22558524445456
123,353.6156252038872,-36.10236986953612,353.6156330840743,-36.10235308756559,353.6156252739428,-36.102345220193854,2.2111625566165474,1.5231545736284895,0.7457519776790257,0.744867623988037,96,480.3976733650946,10.512246502530845
124,353.60331744248646,-36.10136853819529,353.6033139174249,-36.10136426411708,353.6033173658887,-36.101354007306114,1.9931149940667519,1.2806248927286237,0.659754437749401,0.6586439744555326,78,427.99236596752235,11.647632768246929
125,353.60379961399275,-36.09775750299078,353.6036419055008,-36.097747120569075,353.6036745826471,-36.09775952876767,3.0024216853608277,2.039607830493386,0.9536161266899257,0.9478150205195854,177,254.9957733905723,11.250854217964065
126,353.6036626615509,-36.09542414836122,353.603776666488,-36.095395492293605,353.60373672902233,-36.09540377774407,2.8096414677602564,1.7999999833546447,0.8876011611371452,0.8794597193029304,155,233.4999849604097,10.945506855108615
127,353.6304077680721,-36.09448091600273,353.63036589300896,-36.0945696799116,353.6303718814285,-36.094559568026085,2.104964041421698,1.7088007489484125,0.7391230442945971,0.7380204954037344,87,570.0934316885732,11.297686206964256
128,353.6306829592704,-36.09620311978786,353.6306042215039,-36.09617534733207,353.6306056187795,-36.09617926059861,2.5130197257256874,2.000000016642213,0.8920710610759696,0.8919505549825777,124,689.038758327656,12.299021408006878
129,353.61397562467795,-36.09631420861344,353.61394813642306,-36.096189515296416,353.61394916339134,-36.09620312918191,1.5138795132120961,1.414213604212071,0.5801065983245951,0.5780248802421674,45,621.8491457595795,10.588672095206103
130,353.63157613062475,-36.09070305577938,353.6317934237266,-36.09073872448672,353.63175170780715,-36.09071762364346,2.6414679072721463,2.039607780311709,0.907061401440932,0.8956911899862601,137,374.6754307022432,18.661465368458252
131,353.6182376316751,-36.110592212301206,353.61824724329387,-36.11061013377442,353.61823176698425,-36.110603736997376,2.176338922689847,1.2806248022844773,0.6823512077065423,0.6804754859979272,93,254.25424762334535,10.786449335302454
132,353.6147321765972,-36.09375870422919,353.61479902271486,-36.09364383467056,353.61476901743816,-36.093671715721364,3.575377606511099,2.9732137713336013,1.2573564299729532,1.2503007530286507,251,390.22603533335234,9.02857542868302
133,353.6126696292123,-36.09359188695596,353.6126804424336,-36.09360562065903,353.6126821742729,-36.09360044361463,2.1290215544369624,1.0770329624599955,0.6698160671776754,0.6695377748901794,89,360.99002376325086,11.370771788275077
134,353.6214009809828,-36.10575894925996,353.6213918128312,-36.10574289978172,353.62139275222125,-36.10574899905612,1.5138795132120961,0.8246211724015264,0.47385877037260277,0.4733418871210489,45,336.09798346518846,7.052369244403328
135,353.61748177541267,-36.10148107222565,353.61741711314545,-36.10141956156874,353.61742877705626,-36.10142047848991,2.068353178330564,1.5620499800376169,0.6805961949052587,0.679742044316778,84,336.4585628176554,6.270339169195808
136,353.6310948955893,-36.090814202253014,353.631068810269,-36.09074236502448,353.63107298465894,-36.09072725095307,1.7186959427966244,1.1661904258072218,0.6016831724026791,0.5990948585651038,58,323.75120531950614,14.00338657347663
137,353.62745187372764,-36.10209218524135,353.62749356593633,-36.102144676940966,353.6274758207888,-36.102125683828575,2.5432374814898093,1.9999999599438323,0.8259167003101334,0.8214615725606861,127,345.4986329450277,6.847231902356741
139,353.6094387959771,-36.0904804689736,353.6094505918556,-36.09041856548009,353.60944200994186,-36.09041687370268,1.8881394877652593,1.4142136089115578,0.6038999653869475,0.6033529513398262,70,187.06122694603278,9.354077592519399
140,353.60496721073054,-36.103368789671045,353.60500017400904,-36.10329935001028,353.6049925391415,-36.10331781510777,2.7081100010292305,1.6124515801360422,0.8638320628186551,0.8609842264583464,144,392.4361208879889,10.998196329372398
141,353.62312003212554,-36.10348117477055,353.6231262833183,-36.10350811075211,353.62312692696736,-36.103502182413315,1.296408962885715,0.7211102165236424,0.42224197228579685,0.42169811056046114,33,441.50166873515235,7.022214709986277
142,353.6028374778912,-36.09597957199498,353.60274895321123,-36.09589033190847,353.60277325781215,-36.0958994537031,1.8333991376950163,1.442220548814289,0.6226390195970277,0.6177398229031921,66,340.01248320911714,9.003293761281663
143,353.6165882209656,-36.0973143650691,353.61652752218424,-36.09725930701026,353.6165162180073,-36.09727518986107,2.377642441290137,1.843908931442616,0.8794120487387963,0.8769349751160406,111,504.58981653614387,11.688747965846927
144,353.6225699557199,-36.11314784285362,353.6225735126981,-36.113104739392654,353.62257742009973,-36.11310190205315,1.7186959427966244,1.019803943194863,0.5116676824720443,0.511439484818509,58,182.2751145039088,10.465224084648108
145,353.61906332764704,-36.09931446098039,353.61912138668265,-36.09937372186615,353.619108417007,-36.09936164255283,1.5138795132120961,1.1661903416710815,0.5358384510326998,0.5327368971306475,45,445.9504757777887,8.313156333724988
146,353.61026071091976,-36.11025833272975,353.6102278757824,-36.11020277382256,353.61022728316146,-36.11020347938454,1.847236308621676,1.81107707017763,0.8932021583877943,0.8931968838584373,67,802.8056214071314,18.764814669893898
147,353.6144563382501,-36.10186979719103,353.614509083459,-36.10188654345798,353.6144928789157,-36.10188307780694,1.9281751659604673,1.2806248021921642,0.6436452159229482,0.6417958286571183,73,384.4636283942858,6.674888786427387
148,353.6073760894841,-36.09164689426715,353.607415004712,-36.09164742324392,353.6074134707332,-36.09164236345378,2.323474912642073,1.4560219814722126,0.7548135826643151,0.754580569515992,106,253.8113953641017,9.672954543860378
